sensor_name,inference_layer,inference_latency,registered_at
ESP32_ADD36D,InferenceLayer.GATEWAY,144970,2024-08-29 22:05:37.079013
ESP32_F0ACBF,InferenceLayer.GATEWAY,137942,2024-08-29 22:05:37.447316
ESP32_AB192B,InferenceLayer.GATEWAY,145803,2024-08-29 22:05:37.843271
ESP32_A1BC36,InferenceLayer.GATEWAY,137080,2024-08-29 22:05:38.242460
ESP32_C31F5E,InferenceLayer.GATEWAY,139489,2024-08-29 22:05:38.686938
ESP32_E2F3EA,InferenceLayer.GATEWAY,128362,2024-08-29 22:05:39.038455
ESP32_2E88CE,InferenceLayer.GATEWAY,137822,2024-08-29 22:05:39.444334
ESP32_615B9D,InferenceLayer.GATEWAY,166587,2024-08-29 22:05:39.901074
ESP32_37E138,InferenceLayer.GATEWAY,130242,2024-08-29 22:05:40.244325
ESP32_6EF35F,InferenceLayer.GATEWAY,97748,2024-08-29 22:05:40.610719
ESP32_E9F15A,InferenceLayer.GATEWAY,138524,2024-08-29 22:05:41.048107
ESP32_97CAE1,InferenceLayer.GATEWAY,140066,2024-08-29 22:05:41.451850
ESP32_AABBCC,InferenceLayer.GATEWAY,138173,2024-08-29 22:06:05.378124
ESP32_232714,InferenceLayer.GATEWAY,139328,2024-08-29 22:06:06.177898
ESP32_ED5A4D,InferenceLayer.GATEWAY,141609,2024-08-29 22:06:07.782136
ESP32_46978A,InferenceLayer.GATEWAY,138126,2024-08-29 22:06:08.580198
ESP32_615B9D,InferenceLayer.GATEWAY,138882,2024-08-29 22:06:13.072637
ESP32_6EF35F,InferenceLayer.GATEWAY,98064,2024-08-29 22:06:13.757140
ESP32_E9F15A,InferenceLayer.GATEWAY,137990,2024-08-29 22:06:14.196878
ESP32_97CAE1,InferenceLayer.GATEWAY,136716,2024-08-29 22:06:14.593302
ESP32_2E88CE,InferenceLayer.GATEWAY,128483,2024-08-29 22:28:51.420119
ESP32_615B9D,InferenceLayer.GATEWAY,154753,2024-08-29 22:28:51.830645
ESP32_A73166,InferenceLayer.GATEWAY,139360,2024-08-29 22:05:41.868094
ESP32_46B1A6,InferenceLayer.GATEWAY,136316,2024-08-29 22:06:08.193948
ESP32_A73166,InferenceLayer.GATEWAY,145870,2024-08-29 22:06:15.016719
