elapsed_time,sender,receiver,length
15.341050624847414,172.19.0.1,172.19.0.4,264
15.342342853546144,172.19.0.1,172.19.0.4,70
15.343160629272464,172.19.0.4,172.19.0.7,262
15.343871116638184,172.19.0.7,172.19.0.4,66
15.344717264175417,172.19.0.4,172.19.0.1,70
15.34547281265259,172.19.0.9,172.19.0.1,197
15.346194505691534,172.19.0.1,172.19.0.9,66
15.347203731536863,172.19.0.9,172.19.0.1,137
15.347963809967045,172.19.0.1,172.19.0.9,66
15.348706722259523,172.19.0.1,172.19.0.9,66
15.349465847015384,172.19.0.9,172.19.0.1,66
15.350245475769045,172.19.0.1,172.19.0.9,66
15.351007938385012,172.19.0.7,172.19.0.9,74
15.351757049560549,172.19.0.9,172.19.0.7,74
15.352505207061771,172.19.0.7,172.19.0.9,66
15.353353261947634,172.19.0.7,172.19.0.9,297
15.354067325592045,172.19.0.9,172.19.0.7,66
15.355544567108156,172.19.0.7,172.19.0.9,312
15.356280565261844,172.19.0.9,172.19.0.7,66
15.357011079788212,172.19.0.9,172.17.0.1,74
15.35779404640198,172.17.0.1,172.19.0.9,74
15.3585524559021,172.19.0.9,172.17.0.1,66
15.359300613403322,172.19.0.9,172.17.0.1,304
15.360003709793093,172.17.0.1,172.19.0.9,66
15.361391305923464,172.19.0.9,172.17.0.1,312
15.36210870742798,172.17.0.1,172.19.0.9,66
15.362827777862549,172.19.0.1,172.19.0.4,66
15.363628864288332,172.17.0.1,172.19.0.9,195
15.364330530166624,172.19.0.9,172.17.0.1,66
15.36523222923279,172.17.0.1,172.19.0.9,70
15.366025924682624,172.19.0.9,172.17.0.1,66
15.36679530143738,172.17.0.1,172.19.0.9,195
15.367516517639162,172.19.0.9,172.17.0.1,66
15.3684937953949,172.17.0.1,172.19.0.9,70
15.369202136993414,172.19.0.9,172.17.0.1,66
15.369944095611574,172.19.0.9,172.17.0.1,66
15.370687007904056,172.17.0.1,172.19.0.9,66
15.371448040008543,172.19.0.9,172.17.0.1,66
15.372179985046388,172.19.0.9,172.19.0.7,195
15.372880935668944,172.19.0.7,172.19.0.9,66
15.373807668685918,172.19.0.9,172.19.0.7,70
15.374548912048342,172.19.0.7,172.19.0.9,66
15.375301361083986,172.19.0.9,172.17.0.1,66
15.376021385192873,172.19.0.7,172.19.0.9,66
15.376939296722414,172.17.0.1,172.19.0.9,66
15.377672433853151,172.19.0.9,172.17.0.1,66
15.378793954849243,172.19.0.9,172.19.0.7,195
15.379501819610596,172.19.0.7,172.19.0.9,66
15.380464553833011,172.19.0.9,172.19.0.7,70
15.381176233291624,172.19.0.7,172.19.0.9,66
15.381897926330568,172.19.0.9,172.19.0.7,66
15.382651805877687,172.19.0.7,172.19.0.9,66
15.38339138031006,172.19.0.7,172.19.0.9,66
15.384129524230955,172.19.0.9,172.19.0.7,66
15.384826660156252,172.19.0.7,172.19.0.9,66
15.565078973770143,172.19.0.1,172.19.0.4,3379
15.56583094596863,172.19.0.4,172.19.0.1,66
15.567517042160036,172.19.0.4,172.19.0.7,3379
15.568261623382574,172.19.0.7,172.19.0.4,66
15.569004058837892,172.19.0.7,172.19.0.9,74
15.56979274749756,172.19.0.9,172.19.0.7,74
15.570540189743044,172.19.0.7,172.19.0.9,66
15.571349143981935,172.19.0.7,172.19.0.9,282
15.5720534324646,172.19.0.9,172.19.0.7,66
15.579361200332643,172.19.0.7,172.19.0.9,3469
15.580160379409792,172.19.0.9,172.19.0.7,66
15.580933570861818,172.19.0.9,172.19.0.2,74
15.58169198036194,172.19.0.2,172.19.0.9,74
15.582457780838014,172.19.0.9,172.19.0.2,66
15.583320617675785,172.19.0.9,172.19.0.2,224
15.584012746810918,172.19.0.2,172.19.0.9,66
15.587746858596804,172.19.0.2,172.19.0.9,2009
15.588505983352665,172.19.0.9,172.19.0.2,66
15.58924818038941,172.19.0.9,172.19.0.2,66
15.58996891975403,172.19.0.2,172.19.0.9,66
15.590696811676024,172.19.0.9,172.19.0.2,66
15.591491699218752,172.19.0.9,172.17.0.1,74
15.592263460159304,172.17.0.1,172.19.0.9,74
15.592952489852903,172.19.0.9,172.17.0.1,66
15.59376096725464,172.19.0.9,172.17.0.1,289
15.594475269317629,172.17.0.1,172.19.0.9,66
15.601418972015384,172.19.0.9,172.17.0.1,3469
15.60219812393189,172.17.0.1,172.19.0.9,66
15.820363521575931,172.19.0.1,172.19.0.9,74
15.821407079696655,172.19.0.9,172.19.0.1,74
15.822384834289553,172.19.0.1,172.19.0.9,66
15.823479652404783,172.19.0.1,172.19.0.9,306
15.824884176254274,172.19.0.9,172.19.0.1,66
15.826874017715456,172.19.0.1,172.19.0.9,347
15.827813148498535,172.19.0.9,172.19.0.1,66
15.828747987747194,172.19.0.9,172.19.0.2,74
15.829558849334717,172.19.0.2,172.19.0.9,74
15.830254077911382,172.19.0.9,172.19.0.2,66
15.831168413162231,172.19.0.9,172.19.0.2,224
15.83187603950501,172.19.0.2,172.19.0.9,66
15.835650444030763,172.19.0.2,172.19.0.9,2009
15.836458921432495,172.19.0.9,172.19.0.2,66
15.837209463119509,172.19.0.9,172.19.0.2,66
15.837940216064451,172.19.0.2,172.19.0.9,66
15.838711500167852,172.19.0.9,172.19.0.2,66
15.839461326599125,172.19.0.9,172.19.0.7,74
15.840196609497072,172.19.0.7,172.19.0.9,74
15.840906858444216,172.19.0.9,172.19.0.7,66
15.841702461242678,172.19.0.9,172.19.0.7,310
15.842411994934084,172.19.0.7,172.19.0.9,66
15.843813419342045,172.19.0.9,172.19.0.7,318
15.8445200920105,172.19.0.7,172.19.0.9,66
15.84546232223511,172.19.0.7,172.19.0.9,320
15.846186161041262,172.19.0.9,172.19.0.7,66
15.847043275833132,172.19.0.7,172.19.0.4,264
15.84787964820862,172.19.0.4,172.19.0.1,264
15.84859442710877,172.19.0.1,172.19.0.4,66
15.84941101074219,172.19.0.4,172.19.0.7,70
15.85012459754944,172.19.0.7,172.19.0.4,66
15.850843667984014,172.19.0.9,172.19.0.7,66
15.851638555526732,172.19.0.7,172.19.0.9,66
15.852340936660772,172.19.0.9,172.19.0.7,66
15.853145360946655,172.19.0.1,172.19.0.4,264
15.8539137840271,172.19.0.1,172.19.0.4,70
15.854754447937012,172.19.0.4,172.19.0.7,262
15.855455398559572,172.19.0.7,172.19.0.4,66
15.856209039688112,172.19.0.4,172.19.0.1,70
15.857016801834105,172.19.0.9,172.19.0.1,197
15.857737541198732,172.19.0.1,172.19.0.9,66
15.858678817749022,172.19.0.9,172.19.0.1,137
15.859457254409792,172.19.0.1,172.19.0.9,66
15.86017680168152,172.19.0.1,172.19.0.9,66
15.86093306541443,172.19.0.9,172.19.0.1,66
15.86167645454407,172.19.0.1,172.19.0.9,66
15.862466812133787,172.19.0.7,172.19.0.9,74
15.863243341445925,172.19.0.9,172.19.0.7,74
15.863935470581056,172.19.0.7,172.19.0.9,66
15.864753484725954,172.19.0.7,172.19.0.9,297
15.865456342697144,172.19.0.9,172.19.0.7,66
15.866770029067998,172.19.0.7,172.19.0.9,312
15.86753654479981,172.19.0.9,172.19.0.7,66
15.868285417556764,172.19.0.9,172.17.0.1,74
15.869036912918093,172.17.0.1,172.19.0.9,74
15.86980199813843,172.19.0.9,172.17.0.1,66
15.870543479919435,172.19.0.9,172.17.0.1,304
15.871231555938722,172.17.0.1,172.19.0.9,66
15.872631788253786,172.19.0.9,172.17.0.1,312
15.873347759246824,172.17.0.1,172.19.0.9,66
15.874043941497805,172.19.0.1,172.19.0.4,66
16.076508045196533,172.17.0.1,172.19.0.9,195
16.0772922039032,172.19.0.9,172.17.0.1,66
16.07826828956604,172.17.0.1,172.19.0.9,70
16.078980684280396,172.19.0.9,172.17.0.1,66
16.07981538772583,172.17.0.1,172.19.0.9,195
16.080525875091556,172.19.0.9,172.17.0.1,66
16.081447124481205,172.17.0.1,172.19.0.9,70
16.082180976867676,172.19.0.9,172.17.0.1,66
16.08297824859619,172.19.0.9,172.17.0.1,66
16.083746194839478,172.17.0.1,172.19.0.9,66
16.084458827972412,172.19.0.9,172.17.0.1,66
16.085246086120605,172.19.0.9,172.19.0.7,195
16.08597731590271,172.19.0.7,172.19.0.9,66
16.086881637573242,172.19.0.9,172.19.0.7,70
16.08760356903076,172.19.0.7,172.19.0.9,66
16.088377952575687,172.19.0.9,172.17.0.1,66
16.089133501052856,172.17.0.1,172.19.0.9,66
16.089850902557373,172.19.0.9,172.17.0.1,66
16.09066152572632,172.19.0.9,172.19.0.7,195
16.09136939048767,172.19.0.7,172.19.0.9,66
16.092272520065308,172.19.0.9,172.19.0.7,70
16.093059301376343,172.19.0.7,172.19.0.9,66
16.09380197525025,172.19.0.3,172.19.0.8,71
16.094555616378784,172.19.0.8,172.19.0.3,279
16.095256090164185,172.19.0.3,172.19.0.8,66
16.0960431098938,172.19.0.7,172.19.0.9,66
16.09679961204529,172.19.0.9,172.19.0.7,66
16.097477436065674,172.19.0.7,172.19.0.9,66
16.09827709197998,172.19.0.7,172.19.0.9,66
16.099023342132575,172.19.0.9,172.19.0.7,66
16.099714756011963,172.19.0.7,172.19.0.9,66
16.10046076774597,172.19.0.8,172.19.0.3,80
16.101247787475586,172.19.0.3,172.19.0.8,73
16.101964473724372,172.19.0.8,172.19.0.3,66
16.102715015411384,172.19.0.8,172.19.0.3,166
16.103496074676514,172.19.0.3,172.19.0.8,71
16.10425066947937,172.19.0.8,172.19.0.3,162
16.104975938796997,172.19.0.3,172.19.0.8,70
16.10576343536377,172.19.0.8,172.19.0.3,196
16.106523275375366,172.19.0.3,172.19.0.8,70
16.10818576812744,172.19.0.1,172.19.0.4,3429
16.108904123306274,172.19.0.4,172.19.0.1,66
16.110551357269294,172.19.0.4,172.19.0.7,3429
16.111274242401123,172.19.0.7,172.19.0.4,66
16.111993074417114,172.19.0.8,172.19.0.3,66
16.112741708755493,172.19.0.7,172.19.0.9,74
16.113562345504764,172.19.0.9,172.19.0.7,74
16.114282369613655,172.19.0.7,172.19.0.9,66
16.11501145362854,172.19.0.7,172.19.0.9,282
16.115756511688232,172.19.0.9,172.19.0.7,66
16.122886180877686,172.19.0.7,172.19.0.9,3519
16.123724699020386,172.19.0.9,172.19.0.7,66
16.124473810195923,172.19.0.9,172.19.0.2,74
16.125224590301514,172.19.0.2,172.19.0.9,74
16.126013517379764,172.19.0.9,172.19.0.2,66
16.126879692077637,172.19.0.9,172.19.0.2,224
16.127588987350464,172.19.0.2,172.19.0.9,66
16.131306648254395,172.19.0.2,172.19.0.9,2009
16.132087469100952,172.19.0.9,172.19.0.2,66
16.132845163345344,172.19.0.9,172.19.0.2,66
16.13363027572632,172.19.0.2,172.19.0.9,66
16.134397506713867,172.19.0.9,172.19.0.2,66
16.1351375579834,172.19.0.9,172.17.0.1,74
16.135889530181892,172.17.0.1,172.19.0.9,74
16.136621713638306,172.19.0.9,172.17.0.1,66
16.137399196624756,172.19.0.9,172.17.0.1,289
16.138094663619995,172.17.0.1,172.19.0.9,66
16.145015954971313,172.19.0.9,172.17.0.1,3519
16.14577078819275,172.17.0.1,172.19.0.9,66
16.33637285232544,172.19.0.1,172.19.0.9,74
16.34046888351441,172.19.0.9,172.19.0.1,74
16.34406328201294,172.19.0.1,172.19.0.9,66
16.347541093826294,172.19.0.1,172.19.0.9,306
16.350212812423706,172.19.0.9,172.19.0.1,66
16.35353136062622,172.19.0.1,172.19.0.9,347
16.354938507080078,172.19.0.9,172.19.0.1,66
16.35605144500733,172.19.0.9,172.19.0.2,74
16.357018232345585,172.19.0.2,172.19.0.9,74
16.35782480239868,172.19.0.9,172.19.0.2,66
16.35871148109436,172.19.0.9,172.19.0.2,224
16.359432458877563,172.19.0.2,172.19.0.9,66
16.363266468048096,172.19.0.2,172.19.0.9,2009
16.36407971382141,172.19.0.9,172.19.0.2,66
16.364834070205696,172.19.0.9,172.19.0.2,66
16.36556601524353,172.19.0.2,172.19.0.9,66
16.366336584091187,172.19.0.9,172.19.0.2,66
16.367074728012092,172.19.0.9,172.19.0.7,74
16.367836236953735,172.19.0.7,172.19.0.9,74
16.368545532226562,172.19.0.9,172.19.0.7,66
16.369325160980225,172.19.0.9,172.19.0.7,310
16.370036840438843,172.19.0.7,172.19.0.9,66
16.371462821960456,172.19.0.9,172.19.0.7,318
16.3721821308136,172.19.0.7,172.19.0.9,66
16.373164653778076,172.19.0.7,172.19.0.9,320
16.373891353607178,172.19.0.9,172.19.0.7,66
16.37476420402527,172.19.0.7,172.19.0.4,264
16.3755750656128,172.19.0.4,172.19.0.1,264
16.376272439956665,172.19.0.1,172.19.0.4,66
16.377055883407596,172.19.0.4,172.19.0.7,70
16.37774968147278,172.19.0.7,172.19.0.4,66
16.378487586975098,172.19.0.9,172.19.0.7,66
16.37931275367737,172.19.0.7,172.19.0.9,66
16.380025863647464,172.19.0.9,172.19.0.7,66
16.380762338638306,172.19.0.9,172.19.0.1,197
16.38147687911988,172.19.0.1,172.19.0.9,66
16.38248658180237,172.19.0.9,172.19.0.1,137
16.38319206237793,172.19.0.1,172.19.0.9,66
16.384052515029907,172.19.0.1,172.19.0.4,264
16.384868144989014,172.19.0.1,172.19.0.4,70
16.385681867599494,172.19.0.4,172.19.0.7,262
16.386373519897464,172.19.0.7,172.19.0.4,66
16.387194633483894,172.19.0.4,172.19.0.1,70
16.38793444633484,172.19.0.1,172.19.0.9,66
16.3886821269989,172.19.0.9,172.19.0.1,66
16.389389753341675,172.19.0.1,172.19.0.9,66
16.390186309814453,172.19.0.7,172.19.0.9,74
16.390959024429325,172.19.0.9,172.19.0.7,74
16.391647338867188,172.19.0.7,172.19.0.9,66
16.392450094223022,172.19.0.7,172.19.0.9,297
16.39317274093628,172.19.0.9,172.19.0.7,66
16.39449286460877,172.19.0.7,172.19.0.9,312
16.395254135131836,172.19.0.9,172.19.0.7,66
16.39600396156311,172.19.0.9,172.17.0.1,74
16.396766901016235,172.17.0.1,172.19.0.9,74
16.397520780563354,172.19.0.9,172.17.0.1,66
16.398282766342163,172.19.0.9,172.17.0.1,304
16.39895796775818,172.17.0.1,172.19.0.9,66
16.400363206863403,172.19.0.9,172.17.0.1,312
16.40108013153076,172.17.0.1,172.19.0.9,66
16.40176749229431,172.19.0.1,172.19.0.4,66
16.592742443084717,172.17.0.1,172.19.0.9,195
16.59575605392456,172.19.0.9,172.17.0.1,66
16.59670495986939,172.17.0.1,172.19.0.9,70
16.59742784500122,172.19.0.9,172.17.0.1,66
16.59822368621826,172.17.0.1,172.19.0.9,195
16.59894061088562,172.19.0.9,172.17.0.1,66
16.599846363067627,172.17.0.1,172.19.0.9,70
16.600616216659546,172.19.0.9,172.17.0.1,66
16.601382732391357,172.19.0.9,172.17.0.1,66
16.602134704589847,172.17.0.1,172.19.0.9,66
16.602880239486694,172.19.0.9,172.17.0.1,66
16.60361003875733,172.19.0.9,172.19.0.7,195
16.604293346405033,172.19.0.7,172.19.0.9,66
16.60526394844055,172.19.0.9,172.19.0.7,70
16.605968236923218,172.19.0.7,172.19.0.9,66
16.606707334518433,172.19.0.9,172.17.0.1,66
16.607505083084106,172.17.0.1,172.19.0.9,66
16.608236789703376,172.19.0.7,172.19.0.9,66
16.608928680419922,172.19.0.9,172.17.0.1,66
16.609718561172485,172.19.0.9,172.19.0.7,195
16.610466718673706,172.19.0.7,172.19.0.9,66
16.61134672164917,172.19.0.9,172.19.0.7,70
16.612059831619263,172.19.0.7,172.19.0.9,66
16.612856388092045,172.19.0.9,172.19.0.7,66
16.61355233192444,172.19.0.7,172.19.0.9,66
16.61429190635681,172.19.0.7,172.19.0.9,66
16.615092039108276,172.19.0.9,172.19.0.7,66
16.6158287525177,172.19.0.7,172.19.0.9,66
16.616732835769653,172.19.0.8,172.19.0.3,814
16.617499351501465,172.19.0.3,172.19.0.8,70
16.61820149421692,172.19.0.8,172.19.0.3,66
16.61908149719238,172.19.0.3,172.19.0.8,842
16.61980414390564,172.19.0.8,172.19.0.3,66
16.851793766021736,172.19.0.1,172.19.0.4,3438
16.852577924728394,172.19.0.4,172.19.0.1,66
16.85421085357666,172.19.0.4,172.19.0.7,3438
16.854938745498664,172.19.0.7,172.19.0.4,66
16.855671405792236,172.19.0.7,172.19.0.9,74
16.85652184486389,172.19.0.9,172.19.0.7,74
16.857234239578254,172.19.0.7,172.19.0.9,66
16.85796570777893,172.19.0.7,172.19.0.9,282
16.858689546585083,172.19.0.9,172.19.0.7,66
16.865726947784424,172.19.0.7,172.19.0.9,3528
16.86653351783753,172.19.0.9,172.19.0.7,66
16.867290496826172,172.19.0.9,172.19.0.2,74
16.8680636882782,172.19.0.2,172.19.0.9,74
16.868826389312744,172.19.0.9,172.19.0.2,66
16.8697030544281,172.19.0.9,172.19.0.2,224
16.870412826538086,172.19.0.2,172.19.0.9,66
16.874222993850708,172.19.0.2,172.19.0.9,2009
16.875044584274292,172.19.0.9,172.19.0.2,66
16.877235889434814,172.19.0.9,172.19.0.2,66
16.878004789352424,172.19.0.2,172.19.0.9,66
16.878775358200077,172.19.0.9,172.19.0.2,66
16.879547119140625,172.19.0.9,172.17.0.1,74
16.880327701568604,172.17.0.1,172.19.0.9,74
16.881059169769294,172.19.0.9,172.17.0.1,66
16.881850004196174,172.19.0.9,172.17.0.1,289
16.882593154907227,172.17.0.1,172.19.0.9,66
16.889530181884766,172.19.0.9,172.17.0.1,3528
16.89032435417176,172.17.0.1,172.19.0.9,66
17.103517770767212,172.19.0.3,172.19.0.8,71
17.104817628860474,172.19.0.8,172.19.0.3,279
17.105793714523315,172.19.0.3,172.19.0.8,66
17.106686115264893,172.19.0.1,172.19.0.9,74
17.10760474205017,172.19.0.9,172.19.0.1,74
17.10831904411316,172.19.0.1,172.19.0.9,66
17.109593391418464,172.19.0.1,172.19.0.9,587
17.110376358032227,172.19.0.9,172.19.0.1,66
17.111135721206665,172.19.0.9,172.19.0.2,74
17.111886024475098,172.19.0.2,172.19.0.9,74
17.112669467926025,172.19.0.9,172.19.0.2,66
17.11351990699768,172.19.0.9,172.19.0.2,224
17.114225387573242,172.19.0.2,172.19.0.9,66
17.11795210838318,172.19.0.2,172.19.0.9,2009
17.11873149871826,172.19.0.9,172.19.0.2,66
17.11947202682495,172.19.0.9,172.19.0.2,66
17.1202130317688,172.19.0.2,172.19.0.9,66
17.12096881866455,172.19.0.9,172.19.0.2,66
17.12172794342041,172.19.0.9,172.19.0.7,74
17.12248206138611,172.19.0.7,172.19.0.9,74
17.123193502426147,172.19.0.9,172.19.0.7,66
17.12398386001587,172.19.0.9,172.19.0.7,310
17.12470507621765,172.19.0.7,172.19.0.9,66
17.126145839691162,172.19.0.9,172.19.0.7,318
17.126895427703857,172.19.0.7,172.19.0.9,66
17.127856969833374,172.19.0.7,172.19.0.9,320
17.128624439239502,172.19.0.9,172.19.0.7,66
17.129457473754883,172.19.0.7,172.19.0.4,264
17.130277633666992,172.19.0.4,172.19.0.1,264
17.131019115447998,172.19.0.1,172.19.0.4,66
17.131795406341556,172.19.0.4,172.19.0.7,70
17.132484674453735,172.19.0.7,172.19.0.4,66
17.133267402648926,172.19.0.9,172.19.0.7,66
17.134018182754517,172.19.0.7,172.19.0.9,66
17.134698152542114,172.19.0.9,172.19.0.7,66
17.135556936264038,172.19.0.1,172.19.0.4,264
17.136358499526978,172.19.0.1,172.19.0.4,70
17.137174844741825,172.19.0.4,172.19.0.7,262
17.137892484664917,172.19.0.7,172.19.0.4,66
17.138686180114746,172.19.0.4,172.19.0.1,70
17.13944673538208,172.19.0.9,172.19.0.1,197
17.1401424407959,172.19.0.1,172.19.0.9,66
17.141173601150513,172.19.0.9,172.19.0.1,137
17.141907930374146,172.19.0.1,172.19.0.9,66
17.14261245727539,172.19.0.1,172.19.0.9,66
17.143362998962402,172.19.0.9,172.19.0.1,66
17.14409852027893,172.19.0.1,172.19.0.9,66
17.14486265182495,172.19.0.7,172.19.0.9,74
17.14560294151306,172.19.0.9,172.19.0.7,74
17.14634132385254,172.19.0.7,172.19.0.9,66
17.14710783958435,172.19.0.7,172.19.0.9,297
17.147781133651733,172.19.0.9,172.19.0.7,66
17.14918065071106,172.19.0.7,172.19.0.9,312
17.1498920917511,172.19.0.9,172.19.0.7,66
17.150631427764893,172.19.0.9,172.17.0.1,74
17.151452779769897,172.17.0.1,172.19.0.9,74
17.15216779708862,172.19.0.9,172.17.0.1,66
17.152888536453254,172.19.0.9,172.17.0.1,304
17.15361261367798,172.17.0.1,172.19.0.9,66
17.15497016906738,172.19.0.9,172.17.0.1,312
17.155701637268066,172.17.0.1,172.19.0.9,66
17.15644598007202,172.19.0.1,172.19.0.4,66
17.157204627990723,172.17.0.1,172.19.0.9,195
17.157912969589233,172.19.0.9,172.17.0.1,66
17.158909797668464,172.17.0.1,172.19.0.9,70
17.15964388847351,172.19.0.9,172.17.0.1,66
17.160349369049072,172.17.0.1,172.19.0.9,195
17.16106700897217,172.19.0.9,172.17.0.1,66
17.162045001983643,172.17.0.1,172.19.0.9,70
17.16276216506958,172.19.0.9,172.17.0.1,66
17.163474559783936,172.19.0.9,172.17.0.1,66
17.164265632629395,172.17.0.1,172.19.0.9,66
17.16499137878418,172.19.0.9,172.17.0.1,66
17.165726661682136,172.19.0.9,172.19.0.7,195
17.166470766067505,172.19.0.7,172.19.0.9,66
17.167393445968628,172.19.0.9,172.19.0.7,70
17.1680793762207,172.19.0.7,172.19.0.9,66
17.16887950897217,172.19.0.9,172.17.0.1,66
17.169646501541138,172.17.0.1,172.19.0.9,66
17.170326471328735,172.19.0.9,172.17.0.1,66
17.171046018600464,172.19.0.7,172.19.0.9,66
17.171838998794556,172.19.0.9,172.19.0.7,195
17.172556161880493,172.19.0.7,172.19.0.9,66
17.173467874526978,172.19.0.9,172.19.0.7,70
17.174229860305786,172.19.0.7,172.19.0.9,66
17.174976587295532,172.19.0.9,172.19.0.7,66
17.175673484802246,172.19.0.7,172.19.0.9,66
17.176880836486816,172.19.0.7,172.19.0.9,66
17.17823076248169,172.19.0.9,172.19.0.7,66
17.17946219444275,172.19.0.7,172.19.0.9,66
17.358399868011475,172.19.0.1,172.19.0.4,3361
17.3592414855957,172.19.0.4,172.19.0.1,66
17.360869407653816,172.19.0.4,172.19.0.7,3361
17.361618995666504,172.19.0.7,172.19.0.4,66
17.362414836883545,172.19.0.7,172.19.0.9,74
17.363186359405518,172.19.0.9,172.19.0.7,74
17.363985300064094,172.19.0.7,172.19.0.9,66
17.36495351791382,172.19.0.7,172.19.0.9,282
17.365687608718872,172.19.0.9,172.19.0.7,66
17.373127222061157,172.19.0.7,172.19.0.9,3451
17.37398934364319,172.19.0.9,172.19.0.7,66
17.616666078567505,172.19.0.9,172.19.0.2,74
17.621893882751465,172.19.0.2,172.19.0.9,74
17.62478494644165,172.19.0.9,172.19.0.2,66
17.625622034072876,172.19.0.9,172.19.0.2,224
17.626401662826538,172.19.0.2,172.19.0.9,66
17.629996299743652,172.19.0.2,172.19.0.9,2009
17.630808115005493,172.19.0.9,172.19.0.2,66
17.631552934646606,172.19.0.9,172.19.0.2,66
17.632291078567505,172.19.0.2,172.19.0.9,66
17.633019208908085,172.19.0.9,172.19.0.2,66
17.633801460266117,172.19.0.9,172.17.0.1,74
17.63455080986023,172.17.0.1,172.19.0.9,74
17.635235548019416,172.19.0.9,172.17.0.1,66
17.636034727096558,172.19.0.9,172.17.0.1,289
17.636748790740974,172.17.0.1,172.19.0.9,66
17.643862247467045,172.19.0.9,172.17.0.1,3451
17.64500546455384,172.17.0.1,172.19.0.9,66
17.645772218704224,172.19.0.1,172.19.0.9,74
17.646538257598877,172.19.0.9,172.19.0.1,74
17.647303342819214,172.19.0.1,172.19.0.9,66
17.64808702468872,172.19.0.1,172.19.0.9,306
17.648828029632575,172.19.0.9,172.19.0.1,66
17.650211811065674,172.19.0.1,172.19.0.9,347
17.650952100753784,172.19.0.9,172.19.0.1,66
17.87454080581665,172.19.0.9,172.19.0.2,74
17.878966331481934,172.19.0.2,172.19.0.9,74
17.88272452354431,172.19.0.9,172.19.0.2,66
17.88549876213074,172.19.0.9,172.19.0.2,224
17.887335062026978,172.19.0.2,172.19.0.9,66
17.892576456069946,172.19.0.2,172.19.0.9,2009
17.89338207244873,172.19.0.9,172.19.0.2,66
17.894131660461426,172.19.0.9,172.19.0.2,66
17.894898176193237,172.19.0.2,172.19.0.9,66
17.8956618309021,172.19.0.9,172.19.0.2,66
17.896442413330078,172.19.0.9,172.19.0.7,74
17.897207975387573,172.19.0.7,172.19.0.9,74
17.897891998291016,172.19.0.9,172.19.0.7,66
17.898711919784546,172.19.0.9,172.19.0.7,310
17.89944052696228,172.19.0.7,172.19.0.9,66
17.900815725326538,172.19.0.9,172.19.0.7,318
17.90185022354126,172.19.0.7,172.19.0.9,66
17.903650760650635,172.19.0.7,172.19.0.9,320
17.904961824417114,172.19.0.9,172.19.0.7,66
17.906530380249023,172.19.0.7,172.19.0.4,264
17.907775402069092,172.19.0.4,172.19.0.1,264
17.908504724502563,172.19.0.1,172.19.0.4,66
17.90929889678955,172.19.0.4,172.19.0.7,70
17.910000801086426,172.19.0.7,172.19.0.4,66
17.910727977752686,172.19.0.9,172.19.0.7,66
17.911625623703003,172.19.0.1,172.19.0.4,264
17.912394046783454,172.19.0.7,172.19.0.9,66
17.913169145584106,172.19.0.1,172.19.0.4,70
17.91394591331482,172.19.0.9,172.19.0.7,66
17.914836406707767,172.19.0.4,172.19.0.7,262
17.91557741165161,172.19.0.7,172.19.0.4,66
17.91644287109375,172.19.0.4,172.19.0.1,70
17.91719675064087,172.19.0.9,172.19.0.1,197
17.91791582107544,172.19.0.1,172.19.0.9,66
17.919005393981934,172.19.0.9,172.19.0.1,137
17.919765949249268,172.19.0.1,172.19.0.9,66
17.920491933822632,172.19.0.1,172.19.0.9,66
17.921217679977424,172.19.0.9,172.19.0.1,66
17.921987533569336,172.19.0.1,172.19.0.9,66
17.922764778137214,172.19.0.7,172.19.0.9,74
17.923546075820923,172.19.0.9,172.19.0.7,74
17.924297094345096,172.19.0.7,172.19.0.9,66
17.925060749053955,172.19.0.7,172.19.0.9,297
17.925761461257935,172.19.0.9,172.19.0.7,66
17.92718482017517,172.19.0.7,172.19.0.9,312
17.927905321121216,172.19.0.9,172.19.0.7,66
17.928642749786384,172.19.0.9,172.17.0.1,74
17.929466485977173,172.17.0.1,172.19.0.9,74
17.930190801620483,172.19.0.9,172.17.0.1,66
17.930927753448486,172.19.0.9,172.17.0.1,304
17.93164873123169,172.17.0.1,172.19.0.9,66
17.932989597320557,172.19.0.9,172.17.0.1,312
17.933724164962776,172.17.0.1,172.19.0.9,66
17.93447136878968,172.19.0.1,172.19.0.4,66
17.935225248336792,172.17.0.1,172.19.0.9,195
17.935922384262092,172.19.0.9,172.17.0.1,66
17.936925888061523,172.17.0.1,172.19.0.9,70
17.937646389007575,172.19.0.9,172.17.0.1,66
17.93837594985962,172.17.0.1,172.19.0.9,195
17.939115285873413,172.19.0.9,172.17.0.1,66
17.940056562423706,172.17.0.1,172.19.0.9,70
17.940764665603638,172.19.0.9,172.17.0.1,66
17.94149041175842,172.19.0.9,172.17.0.1,66
17.942275762557983,172.17.0.1,172.19.0.9,66
17.942981958389282,172.19.0.9,172.17.0.1,66
17.943711519241333,172.19.0.9,172.19.0.7,195
17.944470167160034,172.19.0.7,172.19.0.9,66
17.945393800735474,172.19.0.9,172.19.0.7,70
17.94609498977661,172.19.0.7,172.19.0.9,66
17.94683289527893,172.19.0.9,172.17.0.1,66
17.947702407836914,172.17.0.1,172.19.0.9,66
17.948426246643066,172.19.0.9,172.17.0.1,66
17.949158668518066,172.19.0.9,172.19.0.7,195
17.949915647506714,172.19.0.7,172.19.0.9,66
17.950847625732422,172.19.0.9,172.19.0.7,70
17.951557159423828,172.19.0.7,172.19.0.9,66
