elapsed_time,direction,sender,receiver,length
33.677422046661384,outgoing,172.18.0.3,172.17.0.1,66
33.67892241477966,outgoing,172.18.0.3,172.17.0.1,66
33.79812550544739,incoming,172.18.0.1,172.18.0.2,2135
33.80207920074463,incoming,172.18.0.8,172.18.0.2,66
33.802841901779175,outgoing,172.18.0.3,172.17.0.1,74
33.80436658859253,outgoing,172.18.0.3,172.17.0.1,66
33.805119037628174,outgoing,172.18.0.3,172.17.0.1,290
33.80806517601013,outgoing,172.18.0.3,172.17.0.1,7306
33.81095838546753,outgoing,172.18.0.3,172.17.0.1,7306
33.81544780731201,outgoing,172.18.0.3,172.17.0.1,14546
33.81987190246582,outgoing,172.18.0.3,172.17.0.1,14546
33.821929693222046,outgoing,172.18.0.3,172.17.0.1,2962
33.94441771507263,outgoing,172.18.0.3,172.17.0.1,14318
34.054906606674194,outgoing,172.18.0.3,172.17.0.1,66
34.05566954612732,outgoing,172.18.0.3,172.17.0.1,66
34.05718421936035,outgoing,172.18.0.3,172.17.0.1,66
34.56673765182495,incoming,172.18.0.1,172.18.0.2,2359
34.569540739059455,incoming,172.18.0.8,172.18.0.2,66
34.5702269077301,outgoing,172.18.0.3,172.17.0.1,74
34.571672439575195,outgoing,172.18.0.3,172.17.0.1,66
34.572402477264404,outgoing,172.18.0.3,172.17.0.1,290
34.57521319389343,outgoing,172.18.0.3,172.17.0.1,7306
34.578046560287476,outgoing,172.18.0.3,172.17.0.1,7306
34.58237195014954,outgoing,172.18.0.3,172.17.0.1,14546
34.58654475212097,outgoing,172.18.0.3,172.17.0.1,14546
34.58863830566406,outgoing,172.18.0.3,172.17.0.1,2962
34.70593738555908,outgoing,172.18.0.3,172.17.0.1,13653
34.816715002059944,outgoing,172.18.0.3,172.17.0.1,66
34.81748342514038,outgoing,172.18.0.3,172.17.0.1,66
34.81894564628601,outgoing,172.18.0.3,172.17.0.1,66
35.078362464904785,incoming,172.18.0.1,172.18.0.2,2219
35.082022190093994,incoming,172.18.0.8,172.18.0.2,66
35.08274984359741,outgoing,172.18.0.3,172.17.0.1,74
35.0841965675354,outgoing,172.18.0.3,172.17.0.1,66
35.08494329452514,outgoing,172.18.0.3,172.17.0.1,290
35.08783769607544,outgoing,172.18.0.3,172.17.0.1,7306
35.090630292892456,outgoing,172.18.0.3,172.17.0.1,7306
35.095088481903076,outgoing,172.18.0.3,172.17.0.1,14546
35.09952902793884,outgoing,172.18.0.3,172.17.0.1,14546
35.10159540176391,outgoing,172.18.0.3,172.17.0.1,2962
35.21854329109192,outgoing,172.18.0.3,172.17.0.1,14270
35.33686017990112,outgoing,172.18.0.3,172.17.0.1,66
35.337589740753174,outgoing,172.18.0.3,172.17.0.1,66
35.33897161483764,outgoing,172.18.0.3,172.17.0.1,66
35.84668564796448,incoming,172.18.0.1,172.18.0.2,2199
35.84959125518799,incoming,172.18.0.8,172.18.0.2,66
35.850303173065186,outgoing,172.18.0.3,172.17.0.1,74
35.85172629356384,outgoing,172.18.0.3,172.17.0.1,66
35.852461099624634,outgoing,172.18.0.3,172.17.0.1,290
35.85528039932251,outgoing,172.18.0.3,172.17.0.1,7306
35.858144760131836,outgoing,172.18.0.3,172.17.0.1,7306
35.86245036125183,outgoing,172.18.0.3,172.17.0.1,14546
35.86677050590515,outgoing,172.18.0.3,172.17.0.1,14546
35.86881995201111,outgoing,172.18.0.3,172.17.0.1,2962
35.99224376678467,outgoing,172.18.0.3,172.17.0.1,14223
36.103052616119385,outgoing,172.18.0.3,172.17.0.1,66
36.10377550125122,outgoing,172.18.0.3,172.17.0.1,66
36.1051721572876,outgoing,172.18.0.3,172.17.0.1,66
36.35966634750366,incoming,172.18.0.1,172.18.0.2,2159
36.36265444755554,incoming,172.18.0.8,172.18.0.2,66
36.363364219665534,outgoing,172.18.0.3,172.17.0.1,74
36.36478877067566,outgoing,172.18.0.3,172.17.0.1,66
