sensor_name,inference_layer,inference_latency,registered_at
ESP32_AB192B,InferenceLayer.CLOUD,532188,2024-08-30 01:35:33.721354
ESP32_615B9D,InferenceLayer.CLOUD,493151,2024-08-30 01:35:35.604409
ESP32_E9F15A,InferenceLayer.CLOUD,534475,2024-08-30 01:35:36.860740
ESP32_A73166,InferenceLayer.CLOUD,465824,2024-08-30 01:35:37.567723
ESP32_8F7400,InferenceLayer.CLOUD,413264,2024-08-30 01:36:08.179967
ESP32_46978A,InferenceLayer.CLOUD,475230,2024-08-30 01:36:09.828207
ESP32_1F4D55,InferenceLayer.CLOUD,543792,2024-08-30 01:36:11.100032
ESP32_09B38F,InferenceLayer.CLOUD,536632,2024-08-30 01:36:45.707787
ESP32_B25FE3,InferenceLayer.CLOUD,523158,2024-08-30 01:36:49.285898
ESP32_ADD36D,InferenceLayer.CLOUD,523725,2024-08-30 01:36:50.120094
ESP32_AABBCC,InferenceLayer.CLOUD,548406,2024-08-30 01:37:23.970354
ESP32_B57936,InferenceLayer.CLOUD,526286,2024-08-30 01:37:25.144331
ESP32_3330A5,InferenceLayer.CLOUD,521336,2024-08-30 01:37:25.943781
ESP32_B25FE3,InferenceLayer.CLOUD,506629,2024-08-30 01:37:27.937338
ESP32_ADD36D,InferenceLayer.CLOUD,497448,2024-08-30 01:37:28.715557
ESP32_E2F3EA,InferenceLayer.CLOUD,474536,2024-08-30 01:37:30.713541
ESP32_F0ACBF,InferenceLayer.CLOUD,474268,2024-08-30 01:38:07.731836
ESP32_2E88CE,InferenceLayer.CLOUD,525613,2024-08-30 01:38:09.779244
ESP32_A73166,InferenceLayer.CLOUD,487955,2024-08-30 01:38:12.125767
ESP32_B25FE3,InferenceLayer.CLOUD,489573,2024-08-30 01:08:29.267233
ESP32_ADD36D,InferenceLayer.CLOUD,534222,2024-08-30 01:08:30.155378
ESP32_E2F3EA,InferenceLayer.CLOUD,522143,2024-08-30 01:08:32.128045
ESP32_37E138,InferenceLayer.CLOUD,534445,2024-08-30 01:08:33.345110
ESP32_E9F15A,InferenceLayer.CLOUD,524944,2024-08-30 01:08:34.132296
ESP32_B57936,InferenceLayer.CLOUD,388770,2024-08-30 01:09:05.021827
ESP32_AB192B,InferenceLayer.CLOUD,487860,2024-08-30 01:09:09.532398
ESP32_C31F5E,InferenceLayer.CLOUD,524064,2024-08-30 01:09:10.344212
ESP32_2E88CE,InferenceLayer.CLOUD,533454,2024-08-30 01:09:11.184643
ESP32_37E138,InferenceLayer.CLOUD,541047,2024-08-30 01:09:12.000300
ESP32_F0ACBF,InferenceLayer.CLOUD,511248,2024-08-30 01:09:47.797784
ESP32_A1BC36,InferenceLayer.CLOUD,525845,2024-08-30 01:09:48.614620
ESP32_2E88CE,InferenceLayer.CLOUD,491323,2024-08-30 01:09:49.770973
ESP32_232714,InferenceLayer.CLOUD,520347,2024-08-30 01:33:32.891732
ESP32_B25FE3,InferenceLayer.CLOUD,579973,2024-08-30 01:33:36.230614
ESP32_A1BC36,InferenceLayer.CLOUD,538132,2024-08-30 01:33:38.144941
ESP32_2E88CE,InferenceLayer.CLOUD,527683,2024-08-30 01:33:39.344633
ESP32_97CAE1,InferenceLayer.CLOUD,529480,2024-08-30 01:33:41.350505
ESP32_AABBCC,InferenceLayer.CLOUD,582705,2024-08-30 01:34:10.816039
ESP32_ED5A4D,InferenceLayer.CLOUD,521919,2024-08-30 01:34:13.171392
ESP32_B25FE3,InferenceLayer.CLOUD,515724,2024-08-30 01:34:14.776846
ESP32_615B9D,InferenceLayer.CLOUD,491122,2024-08-30 01:34:18.339511
ESP32_97CAE1,InferenceLayer.CLOUD,477578,2024-08-30 01:34:19.933671
ESP32_A73166,InferenceLayer.CLOUD,442674,2024-08-30 01:34:20.285477
ESP32_ED5A4D,InferenceLayer.CLOUD,536086,2024-08-30 01:34:51.829874
ESP32_1F4D55,InferenceLayer.CLOUD,525951,2024-08-30 01:34:53.801460
ESP32_6EF35F,InferenceLayer.CLOUD,506943,2024-08-30 01:34:57.808709
ESP32_8F7400,InferenceLayer.CLOUD,528401,2024-08-30 01:35:29.636802
ESP32_1F4D55,InferenceLayer.CLOUD,576891,2024-08-30 01:35:32.568504
ESP32_F0ACBF,InferenceLayer.CLOUD,663890,2024-08-30 01:35:33.419745
ESP32_C31F5E,InferenceLayer.CLOUD,607462,2024-08-30 01:35:34.625444
ESP32_6EF35F,InferenceLayer.CLOUD,539232,2024-08-30 01:35:36.461476
ESP32_09B38F,InferenceLayer.CLOUD,555397,2024-08-30 01:36:07.075721
ESP32_46B1A6,InferenceLayer.CLOUD,463460,2024-08-30 01:36:09.405425
ESP32_F0ACBF,InferenceLayer.CLOUD,531338,2024-08-30 01:36:11.881306
ESP32_A1BC36,InferenceLayer.CLOUD,525707,2024-08-30 01:36:12.648639
ESP32_2E88CE,InferenceLayer.CLOUD,525450,2024-08-30 01:36:13.876565
ESP32_37E138,InferenceLayer.CLOUD,523896,2024-08-30 01:36:14.697184
ESP32_46B1A6,InferenceLayer.CLOUD,483672,2024-08-30 01:36:48.078347
ESP32_97C286,InferenceLayer.CLOUD,516961,2024-08-30 01:36:48.872739
ESP32_AB192B,InferenceLayer.CLOUD,524357,2024-08-30 01:36:50.911987
ESP32_C31F5E,InferenceLayer.CLOUD,523109,2024-08-30 01:36:51.722026
ESP32_A73166,InferenceLayer.CLOUD,473395,2024-08-30 01:36:54.844948
ESP32_8F7400,InferenceLayer.CLOUD,533466,2024-08-30 01:37:25.526995
ESP32_ED5A4D,InferenceLayer.CLOUD,537340,2024-08-30 01:37:26.361297
ESP32_46978A,InferenceLayer.CLOUD,538608,2024-08-30 01:37:27.132815
ESP32_F0ACBF,InferenceLayer.CLOUD,497616,2024-08-30 01:37:29.124441
ESP32_A1BC36,InferenceLayer.CLOUD,535110,2024-08-30 01:37:29.969698
ESP32_AABBCC,InferenceLayer.CLOUD,428871,2024-08-30 01:38:02.482285
ESP32_232714,InferenceLayer.CLOUD,463577,2024-08-30 01:38:03.311191
ESP32_B57936,InferenceLayer.CLOUD,473099,2024-08-30 01:38:03.710399
ESP32_46978A,InferenceLayer.CLOUD,467596,2024-08-30 01:38:05.699255
ESP32_B25FE3,InferenceLayer.CLOUD,463046,2024-08-30 01:38:06.514081
ESP32_ADD36D,InferenceLayer.CLOUD,488880,2024-08-30 01:38:07.328250
ESP32_A1BC36,InferenceLayer.CLOUD,490453,2024-08-30 01:38:08.544310
ESP32_232714,InferenceLayer.CLOUD,534791,2024-08-30 01:10:22.044609
ESP32_ED5A4D,InferenceLayer.CLOUD,526891,2024-08-30 01:10:23.629206
ESP32_46978A,InferenceLayer.CLOUD,368862,2024-08-30 01:10:24.252949
ESP32_1F4D55,InferenceLayer.CLOUD,526731,2024-08-30 01:10:25.633690
ESP32_AB192B,InferenceLayer.CLOUD,496110,2024-08-30 01:10:26.821537
ESP32_6EF35F,InferenceLayer.CLOUD,524788,2024-08-30 01:10:29.638031
ESP32_232714,InferenceLayer.CLOUD,570126,2024-08-30 01:11:00.727960
ESP32_615B9D,InferenceLayer.CLOUD,520937,2024-08-30 01:11:07.446770
ESP32_6EF35F,InferenceLayer.CLOUD,525781,2024-08-30 01:11:08.283846
ESP32_2E88CE,InferenceLayer.CLOUD,531209,2024-08-30 01:11:45.724318
ESP32_97CAE1,InferenceLayer.CLOUD,519562,2024-08-30 01:11:47.719298
ESP32_46978A,InferenceLayer.CLOUD,521159,2024-08-30 01:12:20.341678
ESP32_1F4D55,InferenceLayer.CLOUD,524816,2024-08-30 01:12:21.560084
ESP32_B57936,InferenceLayer.CLOUD,522376,2024-08-30 01:33:33.349339
ESP32_ED5A4D,InferenceLayer.CLOUD,525502,2024-08-30 01:33:34.536802
ESP32_1F4D55,InferenceLayer.CLOUD,653393,2024-08-30 01:33:36.733557
ESP32_C31F5E,InferenceLayer.CLOUD,452199,2024-08-30 01:33:38.474140
ESP32_232714,InferenceLayer.CLOUD,474404,2024-08-30 01:34:11.514945
ESP32_8F7400,InferenceLayer.CLOUD,488346,2024-08-30 01:34:12.340123
ESP32_46B1A6,InferenceLayer.CLOUD,525076,2024-08-30 01:34:13.571354
ESP32_97C286,InferenceLayer.CLOUD,521695,2024-08-30 01:34:14.366362
ESP32_1F4D55,InferenceLayer.CLOUD,523168,2024-08-30 01:34:15.171913
ESP32_F0ACBF,InferenceLayer.CLOUD,524042,2024-08-30 01:34:15.980171
ESP32_2E88CE,InferenceLayer.CLOUD,491088,2024-08-30 01:34:17.931355
ESP32_B57936,InferenceLayer.CLOUD,528548,2024-08-30 01:34:50.614273
ESP32_F0ACBF,InferenceLayer.CLOUD,526049,2024-08-30 01:34:54.614960
ESP32_A1BC36,InferenceLayer.CLOUD,523270,2024-08-30 01:34:55.414147
ESP32_615B9D,InferenceLayer.CLOUD,534821,2024-08-30 01:34:57.040916
ESP32_A73166,InferenceLayer.CLOUD,500668,2024-08-30 01:34:58.975093
ESP32_09B38F,InferenceLayer.CLOUD,528842,2024-08-30 01:35:28.431641
ESP32_B57936,InferenceLayer.CLOUD,492551,2024-08-30 01:35:29.207347
ESP32_46B1A6,InferenceLayer.CLOUD,487873,2024-08-30 01:35:30.791786
ESP32_97C286,InferenceLayer.CLOUD,557208,2024-08-30 01:35:31.729593
ESP32_A1BC36,InferenceLayer.CLOUD,587236,2024-08-30 01:35:34.230667
ESP32_2E88CE,InferenceLayer.CLOUD,403493,2024-08-30 01:35:35.156531
ESP32_B57936,InferenceLayer.CLOUD,357486,2024-08-30 01:36:07.678217
ESP32_3330A5,InferenceLayer.CLOUD,453605,2024-08-30 01:36:08.597070
ESP32_97C286,InferenceLayer.CLOUD,452086,2024-08-30 01:36:10.197226
ESP32_ADD36D,InferenceLayer.CLOUD,355127,2024-08-30 01:36:11.281454
ESP32_AB192B,InferenceLayer.CLOUD,526127,2024-08-30 01:36:12.275667
ESP32_C31F5E,InferenceLayer.CLOUD,525930,2024-08-30 01:36:13.085612
ESP32_6EF35F,InferenceLayer.CLOUD,532331,2024-08-30 01:36:15.103469
